4
26
84	634	0	0	0	1739460106
83	633	0	0	0	1739460136
83	634	0	0	0	1739460143
83	635	0	0	0	1739460151
84	635	0	0	0	1739460158
86	637	0	0	0	1739460166
88	639	0	0	0	1739460173
91	642	0	0	0	1739460181
94	645	0	0	0	1739460188
99	649	0	0	0	1739460196
103	653	0	0	0	1739460203
108	657	0	0	0	1739460211
113	661	0	0	0	1739460218
117	665	0	0	0	1739460226
121	668	0	0	0	1739460233
124	671	0	0	0	1739460241
127	673	0	0	0	1739460248
129	675	0	0	0	1739460256
131	676	0	0	0	1739460263
132	677	0	0	0	1739460286
133	678	0	0	0	1739460301
132	677	0	0	0	1739460316
131	677	0	0	0	1739460324
131	676	0	0	0	1739460331
130	675	0	0	0	1739460346
129	674	0	0	0	1739460361
29
83	627	0	0	0	1739460973
82	628	0	0	0	1739460988
83	628	0	0	0	1739461003
84	628	0	0	0	1739461018
85	628	0	0	0	1739461025
87	628	0	0	0	1739461033
88	628	0	0	0	1739461040
90	628	0	0	0	1739461048
92	628	0	0	0	1739461055
95	628	0	0	0	1739461063
98	628	0	0	0	1739461070
101	628	0	0	0	1739461078
104	628	0	0	0	1739461085
108	628	0	0	0	1739461093
111	628	0	0	0	1739461101
115	627	0	0	0	1739461108
118	627	0	0	0	1739461116
121	627	0	0	0	1739461123
124	627	0	0	0	1739461131
126	627	0	0	0	1739461138
128	627	0	0	0	1739461146
130	627	0	0	0	1739461153
131	627	0	0	0	1739461161
133	628	0	0	0	1739461176
134	628	0	0	0	1739461183
135	629	0	0	0	1739461228
135	628	0	0	0	1739461243
134	628	0	0	0	1739461258
133	627	0	0	0	1739461273
19
135	619	0	0	0	1739461636
135	620	0	0	0	1739461659
135	619	0	0	0	1739461666
134	618	0	0	0	1739461674
134	616	0	0	0	1739461682
133	614	0	0	0	1739461689
133	612	0	0	0	1739461697
132	609	0	0	0	1739461704
132	606	0	0	0	1739461712
131	603	0	0	0	1739461719
130	600	0	0	0	1739461727
130	597	0	0	0	1739461734
129	595	0	0	0	1739461742
129	592	0	0	0	1739461749
128	590	0	0	0	1739461757
128	588	0	0	0	1739461764
128	587	0	0	0	1739461772
128	585	0	0	0	1739461787
128	584	0	0	0	1739461824
22
127	575	0	0	0	1739462089
127	576	0	0	0	1739462096
128	576	0	0	0	1739462104
129	577	0	0	0	1739462111
131	578	0	0	0	1739462119
133	580	0	0	0	1739462126
136	583	0	0	0	1739462134
140	586	0	0	0	1739462141
144	589	0	0	0	1739462149
149	592	0	0	0	1739462157
153	596	0	0	0	1739462164
158	599	0	0	0	1739462172
163	603	0	0	0	1739462179
167	605	0	0	0	1739462187
170	607	0	0	0	1739462194
173	609	0	0	0	1739462202
176	611	0	0	0	1739462209
178	611	0	0	0	1739462217
179	612	0	0	0	1739462224
180	613	0	0	0	1739462232
181	613	0	0	0	1739462239
181	614	0	0	0	1739462254
