1
108
499	612	0	0	0	424073084
498	613	0	0	0	424073091
498	614	0	0	0	424073106
497	614	0	0	0	424073114
497	615	0	0	0	424073129
496	615	0	0	0	424073136
495	615	0	0	0	424073151
494	615	0	0	0	424073159
493	616	0	0	0	424073174
492	616	0	0	0	424073181
491	615	0	0	0	424073189
490	615	0	0	0	424073196
489	615	0	0	0	424073211
488	614	0	0	0	424073219
487	614	0	0	0	424073226
486	613	0	0	0	424073234
485	612	0	0	0	424073249
484	611	0	0	0	424073256
483	610	0	0	0	424073264
482	609	0	0	0	424073272
481	608	0	0	0	424073279
480	606	0	0	0	424073287
479	605	0	0	0	424073294
479	604	0	0	0	424073302
478	602	0	0	0	424073309
477	601	0	0	0	424073317
476	599	0	0	0	424073324
475	597	0	0	0	424073332
474	595	0	0	0	424073339
473	593	0	0	0	424073347
472	591	0	0	0	424073354
471	589	0	0	0	424073362
470	587	0	0	0	424073369
469	585	0	0	0	424073377
469	583	0	0	0	424073384
468	581	0	0	0	424073392
467	579	0	0	0	424073399
467	577	0	0	0	424073407
467	575	0	0	0	424073414
466	573	0	0	0	424073422
466	571	0	0	0	424073429
466	569	0	0	0	424073437
466	567	0	0	0	424073444
466	565	0	0	0	424073452
466	563	0	0	0	424073459
466	562	0	0	0	424073467
467	560	0	0	0	424073474
467	559	0	0	0	424073482
468	558	0	0	0	424073489
469	557	0	0	0	424073497
470	556	0	0	0	424073505
471	555	0	0	0	424073512
472	554	0	0	0	424073520
473	553	0	0	0	424073527
474	552	0	0	0	424073535
476	552	0	0	0	424073542
477	552	0	0	0	424073550
479	551	0	0	0	424073557
480	551	0	0	0	424073565
482	551	0	0	0	424073572
484	551	0	0	0	424073580
486	551	0	0	0	424073587
488	551	0	0	0	424073595
490	552	0	0	0	424073602
492	552	0	0	0	424073610
494	553	0	0	0	424073617
496	553	0	0	0	424073625
498	554	0	0	0	424073632
499	554	0	0	0	424073640
501	555	0	0	0	424073647
503	556	0	0	0	424073655
504	557	0	0	0	424073662
506	557	0	0	0	424073670
507	558	0	0	0	424073677
509	559	0	0	0	424073685
510	560	0	0	0	424073692
511	561	0	0	0	424073700
513	561	0	0	0	424073707
514	562	0	0	0	424073715
514	563	0	0	0	424073722
515	564	0	0	0	424073730
516	564	0	0	0	424073738
516	565	0	0	0	424073745
517	566	0	0	0	424073760
517	567	0	0	0	424073768
517	568	0	0	0	424073783
517	569	0	0	0	424073805
517	570	0	0	0	424073835
516	571	0	0	0	424073858
515	571	0	0	0	424073865
515	572	0	0	0	424073873
514	572	0	0	0	424073895
513	572	0	0	0	424073910
512	572	0	0	0	424073918
511	572	0	0	0	424073933
510	573	0	0	0	424073948
509	573	0	0	0	424073955
508	573	0	0	0	424073971
507	573	0	0	0	424073978
506	573	0	0	0	424073993
505	573	0	0	0	424074001
504	573	0	0	0	424074008
503	573	0	0	0	424074023
502	573	0	0	0	424074038
501	573	0	0	0	424074053
500	573	0	0	0	424074076
499	573	0	0	0	424074128
500	573	0	0	0	424074143
