1
104
283	682	0	0	0	14904
283	679	0	0	0	14936
283	664	0	0	0	14944
281	655	0	0	0	14961
279	641	0	0	0	14968
274	595	0	0	0	14976
272	575	0	0	0	14984
269	556	0	0	0	14993
267	537	0	0	0	15000
263	517	0	0	0	15009
261	498	0	0	0	15016
259	478	0	0	0	15024
257	459	0	0	0	15032
257	443	0	0	0	15040
254	428	0	0	0	15049
254	412	0	0	0	15056
253	401	0	0	0	15064
253	389	0	0	0	15072
253	381	0	0	0	15081
253	377	0	0	0	15089
253	372	0	0	0	15097
253	374	0	0	0	15160
253	389	0	0	0	15169
253	397	0	0	0	15175
253	409	0	0	0	15184
256	423	0	0	0	15193
257	434	0	0	0	15200
265	470	0	0	0	15208
267	481	0	0	0	15224
277	513	0	0	0	15233
281	523	0	0	0	15241
284	534	0	0	0	15248
288	541	0	0	0	15256
294	551	0	0	0	15264
297	557	0	0	0	15273
302	562	0	0	0	15281
309	568	0	0	0	15289
314	572	0	0	0	15297
323	576	0	0	0	15305
329	578	0	0	0	15313
338	581	0	0	0	15321
347	583	0	0	0	15328
356	585	0	0	0	15336
365	585	0	0	0	15344
376	587	0	0	0	15353
385	587	0	0	0	15361
393	587	0	0	0	15370
401	587	0	0	0	15376
410	587	0	0	0	15385
416	587	0	0	0	15394
422	586	0	0	0	15400
429	585	0	0	0	15409
435	581	0	0	0	15416
451	568	0	0	0	15425
456	561	0	0	0	15434
464	551	0	0	0	15440
470	542	0	0	0	15450
476	530	0	0	0	15457
482	517	0	0	0	15464
488	505	0	0	0	15473
492	494	0	0	0	15480
496	482	0	0	0	15489
500	470	0	0	0	15497
501	461	0	0	0	15505
501	450	0	0	0	15512
503	441	0	0	0	15522
503	433	0	0	0	15529
503	424	0	0	0	15537
502	418	0	0	0	15544
499	409	0	0	0	15554
495	402	0	0	0	15562
492	395	0	0	0	15569
487	388	0	0	0	15577
479	378	0	0	0	15585
473	371	0	0	0	15593
464	365	0	0	0	15601
457	358	0	0	0	15609
447	352	0	0	0	15619
435	348	0	0	0	15624
410	337	0	0	0	15632
398	335	0	0	0	15641
387	331	0	0	0	15649
373	331	0	0	0	15657
361	329	0	0	0	15666
350	329	0	0	0	15674
342	329	0	0	0	15683
333	329	0	0	0	15689
327	330	0	0	0	15697
322	331	0	0	0	15706
316	334	0	0	0	15715
311	337	0	0	0	15721
307	342	0	0	0	15729
303	349	0	0	0	15738
298	354	0	0	0	15744
295	363	0	0	0	15753
291	370	0	0	0	15762
286	379	0	0	0	15768
282	386	0	0	0	15777
279	395	0	0	0	15786
275	402	0	0	0	15792
274	408	0	0	0	15802
271	413	0	0	0	15811
269	417	0	0	0	15817
266	422	0	0	0	15827
