1
166
281	260	0	0	0	15490
277	260	0	0	0	15498
268	260	0	0	0	15506
265	263	0	0	0	15522
260	276	0	0	0	15530
256	286	0	0	0	15539
256	294	0	0	0	15546
254	308	0	0	0	15554
254	322	0	0	0	15562
254	338	0	0	0	15570
254	355	0	0	0	15578
254	374	0	0	0	15586
255	396	0	0	0	15595
260	421	0	0	0	15602
264	445	0	0	0	15611
269	470	0	0	0	15618
276	493	0	0	0	15627
285	518	0	0	0	15636
294	540	0	0	0	15642
303	563	0	0	0	15651
314	583	0	0	0	15659
323	603	0	0	0	15666
334	621	0	0	0	15674
347	638	0	0	0	15682
360	656	0	0	0	15691
376	672	0	0	0	15699
391	685	0	0	0	15707
409	698	0	0	0	15715
463	722	0	0	0	15722
482	729	0	0	0	15731
505	733	0	0	0	15739
527	737	0	0	0	15746
549	737	0	0	0	15755
573	737	0	0	0	15764
597	737	0	0	0	15771
622	736	0	0	0	15780
650	732	0	0	0	15787
675	725	0	0	0	15794
697	716	0	0	0	15803
720	707	0	0	0	15810
742	698	0	0	0	15820
760	687	0	0	0	15827
777	676	0	0	0	15834
795	662	0	0	0	15842
808	647	0	0	0	15852
824	632	0	0	0	15859
834	617	0	0	0	15867
845	599	0	0	0	15875
856	581	0	0	0	15883
867	564	0	0	0	15891
876	546	0	0	0	15899
883	527	0	0	0	15907
889	504	0	0	0	15915
901	449	0	0	0	15923
905	429	0	0	0	15940
914	382	0	0	0	15946
916	365	0	0	0	15954
916	351	0	0	0	15964
918	337	0	0	0	15971
920	326	0	0	0	15979
920	314	0	0	0	15988
922	306	0	0	0	15994
922	299	0	0	0	16003
922	295	0	0	0	16012
923	292	0	0	0	16019
923	296	0	0	0	16083
920	311	0	0	0	16090
917	320	0	0	0	16100
911	332	0	0	0	16107
904	347	0	0	0	16116
896	364	0	0	0	16123
887	382	0	0	0	16130
876	399	0	0	0	16140
865	417	0	0	0	16147
854	432	0	0	0	16154
843	449	0	0	0	16163
805	490	0	0	0	16171
793	503	0	0	0	16188
760	536	0	0	0	16195
747	548	0	0	0	16203
734	559	0	0	0	16210
719	570	0	0	0	16220
707	578	0	0	0	16228
697	586	0	0	0	16236
685	594	0	0	0	16243
675	600	0	0	0	16251
666	603	0	0	0	16259
654	607	0	0	0	16267
645	609	0	0	0	16274
636	613	0	0	0	16282
630	614	0	0	0	16293
621	614	0	0	0	16301
615	614	0	0	0	16309
607	614	0	0	0	16317
595	610	0	0	0	16325
585	604	0	0	0	16330
573	596	0	0	0	16338
560	585	0	0	0	16347
548	573	0	0	0	16355
535	557	0	0	0	16364
522	542	0	0	0	16372
509	527	0	0	0	16382
477	487	0	0	0	16388
464	474	0	0	0	16397
454	462	0	0	0	16403
444	449	0	0	0	16412
433	439	0	0	0	16421
425	427	0	0	0	16427
417	417	0	0	0	16436
410	407	0	0	0	16445
402	397	0	0	0	16452
394	388	0	0	0	16461
388	378	0	0	0	16467
382	368	0	0	0	16476
377	359	0	0	0	16486
371	347	0	0	0	16492
364	335	0	0	0	16502
361	325	0	0	0	16508
357	316	0	0	0	16518
353	307	0	0	0	16524
350	302	0	0	0	16531
349	296	0	0	0	16541
347	292	0	0	0	16548
346	289	0	0	0	16557
346	286	0	0	0	16564
349	288	0	0	0	16628
350	290	0	0	0	16635
357	299	0	0	0	16645
362	306	0	0	0	16652
366	313	0	0	0	16659
371	320	0	0	0	16669
379	328	0	0	0	16676
386	338	0	0	0	16683
397	348	0	0	0	16693
407	358	0	0	0	16701
417	368	0	0	0	16709
432	379	0	0	0	16716
444	387	0	0	0	16726
459	397	0	0	0	16732
477	406	0	0	0	16739
494	415	0	0	0	16749
511	424	0	0	0	16756
531	430	0	0	0	16763
551	435	0	0	0	16772
573	439	0	0	0	16779
595	443	0	0	0	16789
617	446	0	0	0	16796
639	446	0	0	0	16802
658	446	0	0	0	16812
680	446	0	0	0	16819
699	446	0	0	0	16829
716	445	0	0	0	16836
730	443	0	0	0	16842
755	436	0	0	0	16852
764	434	0	0	0	16859
771	429	0	0	0	16869
775	426	0	0	0	16876
780	421	0	0	0	16886
783	418	0	0	0	16894
786	413	0	0	0	16900
787	409	0	0	0	16907
790	404	0	0	0	16917
792	400	0	0	0	16924
793	397	0	0	0	16931
793	396	0	0	0	16941
793	395	0	0	0	16958
